,text,user
9425,@realDonaldTrump Big twat is a reference to you. 🤣,ZenPower2
9426,"@realDonaldTrump More people watched Biden on ABC than Trump on NBC, MSNBC and CNBC  https://t.co/91Xx26czuR SAD!!! BAD RATINGS DESERVED",Jason01091858
9427,RT @ReesusP: @realDonaldTrump SOUND UP https://t.co/GaApF5EZWI,TimeHorse
9428,@realDonaldTrump #CorruptJoeBiden #JoeBidenUkraineScandal #creepyjoe https://t.co/LP0zwLgoc5,Josefas21
9429,@realDonaldTrump https://t.co/vMRF0dNjea,Mr2Everyone
9430,@realDonaldTrump Our sanity!,StavaDiana
9431,@realDonaldTrump #VoteHimOut #VoteBidenHarris2020 #VoteBlueToSaveAmerica https://t.co/6fNUkkQjA7,bcinfo4u
9432,@realDonaldTrump No your pal mitch mcconnell is!,staytee1
9433,RT @EugJHawk: @realDonaldTrump https://t.co/Eu2E48Qslj,In2theShadow
9434,"@realDonaldTrump you are an embarrassment to the WH.  We have a hateful person in the WH with bullies, calls ppl na… https://t.co/g3Cp3HTcox",SusanBeaver10
9435,@realDonaldTrump https://t.co/2sxEgY6XEr,LanceUSA70
9436,@realDonaldTrump @crazyuncle,sbeiley
9437,RT @brill_leah: @realDonaldTrump You’re so mean. This is from a suburban woman. You’re way too mean.,tamina_prince
9438,RT @AutumnMandrake: @realDonaldTrump One of these things is not like the others - can you guess which one? https://t.co/eKsg6Sm6dN,AutumnMandrake
9439,@realDonaldTrump 👇 https://t.co/faCCGcdOCc,Camelot1963
9440,@realDonaldTrump @NBCNews Reviews?? This is not a television show.,hollieholly127
9441,@realDonaldTrump Ratings MUCH higher for BIDEN. Trump is old news,Kj80034715
9442,@realDonaldTrump I don't need you to save my neighborhood. It is integrated and wonderful and I would love to have… https://t.co/zvCSoB7LgD,nurse_ruthie
9443,"@realDonaldTrump “we’re going to have a vaccine very soon”... you’ve said this maybe 1,000 times? You’ll be out bef… https://t.co/QvzNeOmUBk",TerryEl25773332
9444,@realDonaldTrump pass stimulus now by executive order https://t.co/o3wY4nOQMC,MightyJoeNolan
9445,@realDonaldTrump Keep killing people...you are a Martyr! @realDonaldTrump #martyr,Anne23705709
9446,@realDonaldTrump Biden for Prison!,AndrewM37421044
9447,@realDonaldTrump https://t.co/VbEvSJX1y9,NicoRVarela
9448,@realDonaldTrump Rick Gates?,charlottesix6
9449,RT @murray_nyc: @realDonaldTrump It's also the case that a clear majority of voters think it's INSANE that Trump is doing all of these rall…,dkbdbrown_a
9450,@realDonaldTrump Gotta keep spreading that COVID.  Kill them all.  Great job.,CherylDixon15
9451,@realDonaldTrump Ass,Number1NeFan
9452,@realDonaldTrump I it just me or has anyone else noticed how much Trump lies? https://t.co/HV9PnYWxWu,Idontha73007498
9453,@realDonaldTrump AMERICANS just finished watching documentary msnbc THE WAY I SEE IT oh my god how GREAT we where I… https://t.co/irekURwtCn,Lolo04027280
9454,@realDonaldTrump SUPERSPREADER!! Yahoo!! ☠️🦠🤡👌🤮,Vipermanpdx
9455,"@realDonaldTrump 8,000,000 trump virus cases in America.  You remember you said it was a HOAX.  Some HOAX.  You lie… https://t.co/7nZ1fte43m",jradet
9456,"@realDonaldTrump @POTUS @SenatorCollins No, honey, there’s not .. so why not take this powder and get some rest.. you don’t look so well..",madrepinataski
9457,"@realDonaldTrump Dear @realDonaldTrump   You said the vaccine would be ready before the election?  Oh, you were jus… https://t.co/Pkhrt39xYY",marcellin23
9458,@realDonaldTrump Bullshit.,nerja77
9459,@realDonaldTrump Let’s hit 1500 tomorrow!!! https://t.co/FX1jjftnHH,rednecklibb
9460,RT @SubhadhraG: @realDonaldTrump @JasonMillerinDC @BillStepien @stevenmnuchin1 I humbly plead w/you NOT to wait for Nancy.  She'll stall an…,CelticFaemom
9461,@realDonaldTrump @SenatorCollins https://t.co/z6GDK2Yn3f,oniongod
9462,@realDonaldTrump The village idiot : https://t.co/LkKFg8B9E5,SveinsenO
9463,RT @scientificrealm: @realDonaldTrump https://t.co/hIr0yDbGKN,dr_dnp
9464,"RT @KimHenke1: @realDonaldTrump @TheBabylonBee The event is over, the commentators are moving on, the studio crew closing up... and yet @Jo…",SusanMcmeeken
9465,RT @_ReaalAmerican_: @realDonaldTrump https://t.co/SrElgs5gVt,13speedOD
9466,@realDonaldTrump No grave dancing tonight Gramps. You looked pretty smooth! 🤣🤣🤣 https://t.co/N1qBvd9iyw,DianeTierno
9467,"@realDonaldTrump While you are out there acting like an idiot, and a reckless one, we are all remembering how nice… https://t.co/WSdgyQr4eG",ghost_simone
9468,"RT @AngelaBelcamino: @realDonaldTrump This is what you tweet when you realize the world has been laughing at you, not with you the whole ti…",Bkara1
9469,@realDonaldTrump The rally tour of “Covid Donald”.,BarrySalsberg
9470,@realDonaldTrump What are you smoking?,SsSunderman
9471,@realDonaldTrump Everyone knows but you yay you launched #covid19 virus into the world and blamed China,THELEAKONASA
9472,@realDonaldTrump  Mr. President thank you for being who you are I wanted to suggest or ask you to say something abo… https://t.co/YMmAZ2NzqI,Windmill414
9473,@realDonaldTrump https://t.co/hRUIMCe3F0,LanceUSA70
9474,"@realDonaldTrump The Devil went down to Georgia, he was lookin for an election to steal. He was in a bind cause he… https://t.co/cOdeUVvRCu",Richard01934611
9475,@realDonaldTrump https://t.co/lR56wkpL9z,Mr2Everyone
9476,@realDonaldTrump hope you get a chance to watch Pete Sousa's documentary that ran tonight.,MaggieRicker
9477,@realDonaldTrump Bye Felicia!,Lolawhittle
9478,"@realDonaldTrump hey did you happen to catch that episode if ""the  way I see it""?  The way a REAL president is ...??  I know you did..",CentanniDino
9479,@realDonaldTrump https://t.co/oP0lVRRcwG,Mildred39855040
9480,@realDonaldTrump Georgia Voter. Bye Don! https://t.co/j1nCk3LOe9,eslaverdad47
9481,@realDonaldTrump https://t.co/LDocRboNtv,NYKathleen
9482,"@realDonaldTrump More people watched Biden on ABC than Trump on NBC, MSNBC and CNBC  https://t.co/91Xx26czuR SAD!!… https://t.co/UH7dWhBuew",Jason01091858
9483,RT @LockDonUp2021: @realDonaldTrump Are you proud of yourself? Another 20 infected as a direct consequence of one of you superspreader even…,DuMpTrUmPs2020
9484,@realDonaldTrump https://t.co/Sllzfn6ejh https://t.co/DZRpwH7Sbl,DemocratWin2020
9485,@realDonaldTrump Enjoy the junket... time is almost up.   Oh &amp; remember ‘there in nothing as Ex than and Ex..,bashiersallie
9486,@realDonaldTrump I saw that “giant” crowd.....made me laugh.,milady_marmar
9487,RT @davidmweissman: @realDonaldTrump @TheBabylonBee Imagine if you and the Republicans cared as much about the #Corona virus as you do with…,theresec55
9488,@realDonaldTrump https://t.co/6eDNPyTsmx,dfecher1502
9489,@realDonaldTrump Voted today in person! Straight republicans ticket🤗🇺🇸❤️,AsianForTrump20
9490,@realDonaldTrump Vote Biden,LindaMarieWetze
9491,@realDonaldTrump We love Trump❤️❤️❤️🇺🇸🇺🇸🇺🇸,Cheryl111758917
9492,"@realDonaldTrump Donnie, did you see this?⬇️ https://t.co/GlVRFLHUIa",PanhandleRunner
9493,@realDonaldTrump https://t.co/YyWB3XcVrP,MaMaJenHOS
9494,RT @HappyHippieRes: @realDonaldTrump Speaking for all of the sane people in middle Georgia https://t.co/P8dDlOlwsN,nmawa_r
9495,@realDonaldTrump https://t.co/TaRJiQxXtl,LanceUSA70
9496,RT @itsJeffTiedrich: @realDonaldTrump imagine a Republican incumbent having to waste time and resources in deeply-red Georgia two weeks bef…,MrTAchilles
9497,"@realDonaldTrump  @EricTrump  @SenateGOP   @FoxNews  @WSJ  Fire Chris Wray,  the fbi has no credibility. .  @AOL… https://t.co/z5jViaC57B",CrypticIcon
9498,@realDonaldTrump   https://t.co/7mu62xfVXE,bradleyosborn
9499,@realDonaldTrump Yup,BurrowsKeith
9500,"@realDonaldTrump , you’re a fuckwit bully little child. https://t.co/xakeOX5s1b",rikersit
9501,RT @lesleyabravanel: @realDonaldTrump https://t.co/AEjYQuFYt1,LACGFY
9502,@realDonaldTrump Spread the Trump Virus kill more Americans that’s the Donald Trump way MURDERER,bvanhand
9503,@realDonaldTrump Your mouth is open Trump! Lying again!,DawnHottinger
9504,@realDonaldTrump God is with you thinks positive you you will Become again U.S.A Preasident i am praying to God for your Self,BabulalKhotekar
9505,@realDonaldTrump @cspan https://t.co/L5vPomOdN1,CheezyMagicMike
9506,"RT @sinnndy1: @realDonaldTrump @SenatorCollins Way to go, completely destroy her chance at keeping her seat.  Not too bright",PoliticalNope
9507,RT @mentalist_nuno: @realDonaldTrump @SenatorCollins Retweet if you agree 🙃 https://t.co/MwDoWnatti,karenpowers84
9508,RT @K98nights: @realDonaldTrump https://t.co/Z1utr0QB6Y,MaggieB51
9509,@realDonaldTrump https://t.co/Qnccy7NHuS,K98nights
9510,@realDonaldTrump Traitor https://t.co/SLvzqIOukh,Mr2Everyone
9511,RT @itsJeffTiedrich: @realDonaldTrump @TheBabylonBee THE BABYLON BEE IS A HUMOR SITE YOU CREDULOUS FOOL,Runatic1
9512,@realDonaldTrump Get out of Georgia!!,LoriLovesPaul
9513,@realDonaldTrump https://t.co/mphhu9BSGi,madeupvegetable
9514,@realDonaldTrump Trump is trying to take away pre-existing condition protection thru the supreme Court right NOW. https://t.co/Mddq69lczt,zinoviev1
9515,@realDonaldTrump @TheBabylonBee @solano_adam sure you want to bet on this guy?,soccerjmitch
9516,RT @varungrover: @realDonaldTrump @TheBabylonBee Turbine se utar aao chacha. Har baar takkar dene ki zaroorat nahin.,Imwadewilson_
9517,@realDonaldTrump I am your Big fan. You are leading America to a Dream country. Sleepy Joe Cannot Win THS!! VOTE FOR TRUMP,Vaibhav76601290
9518,"@realDonaldTrump Knew the stench 🤮 in the air was bad tonight, hope the wind changes direction soon blows that shit right back up your ass",Rhonda64657171
9519,@realDonaldTrump https://t.co/B7GK6Xn6Ev,LanceUSA70
9520,"@realDonaldTrump Sir, Mr. President, sir. Do you think, Mr. President, sir, that’s it’s wise to have big crowds during this pandemic, sir?",CTinsky
9521,"RT @johnpavlovitz: @realDonaldTrump @TheBabylonBee The Bee, like your Presidency, is satire.",theresec55
9522,"@realDonaldTrump You are unhinged and Americans see you.  POTUS has one job to do, protect Americans. You failed mi… https://t.co/kvzzNnY4xp",SMace08022678
9523,"@realDonaldTrump @GStephanopoulos Oh, poor baby....you couldn’t even answer questions....toddler.... https://t.co/X0bLpaGhOv",deb1956m
9524,@realDonaldTrump Army of idiots...,cabinlover2
9525,"@realDonaldTrump whine😂😂😂 ABC's Biden town hall had higher ratings than NBC's Trump town hall, according to early N… https://t.co/EeA1N72ooH",wanakopake
9526,RT @zoo_bear: @realDonaldTrump @TheBabylonBee 🤣🙈🤦🏾 https://t.co/83krrhR3tD,Imwadewilson_
9527,RT @TrumpGrill: @realDonaldTrump Remember this guy you hired. He’s seen you Donald. #JohnKelly https://t.co/xVPLsmLqEy,domi95062
9528,@realDonaldTrump Of course they all wanna see you one last time before you go to jail.,babaeduard
9529,@realDonaldTrump @GStephanopoulos We know the thruth,JoseTor61927345
9530,RT @the_resistor: @realDonaldTrump @SenatorCollins We The People REJECT Amy Coney Barrett on SCOTUS &amp; We Call Upon You to VOTE NO  @SenMcSa…,cheesetreats
9531,@realDonaldTrump @TheBabylonBee Ok this is real right?,TheGlorybound
9532,@realDonaldTrump Low-ratings Donnie,Jaamennn
9533,@realDonaldTrump 續上..中國軍方及情報部門有聯繫的華信能源董事長葉簡明，讓Hunter獲得該公司創辦的一家控股公司一半股權，一年可獲逾1000萬美元收入;同年9月一份文件也提及，華信能源屬下的中華能源基金會秘書長… https://t.co/8V9H9T8I2w,ChowSiuFung1
9534,@realDonaldTrump Still no well wishes or get well soon thoughts for the tens of thousands of Americans who are figh… https://t.co/2idw9s0ZHz,despicable_real
9535,@realDonaldTrump https://t.co/BU4xsgKxHS,CheezyMagicMike
9536,@realDonaldTrump Any book you promote is nothing but pure propaganda. Not like you've read it or anything though.,wordsnorth
9537,RT @HKrassenstein: @realDonaldTrump I thought you said you weren’t going to give us any COVID relief until after the election?  Was that th…,jerryleejarvis
9538,@realDonaldTrump https://t.co/UetMkDb0yF,MelMcCurtis
9539,RT @scientificrealm: @realDonaldTrump https://t.co/hnAGvSBzCB,13speedOD
9540,@realDonaldTrump BIDEN BETS YOU IN TV RATINGS🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 He had one channel and You had 3🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣… https://t.co/U0OgaAVhca,SteveFo86377257
9541,@realDonaldTrump @POTUS He's a JOKE. Has no plan to implement!,rrtman1
9542,RT @hemi31: @realDonaldTrump @VP these machines here in Nebraska were burned down because they believed in you Mr President Trump and now t…,JaycatsMike
9543,@realDonaldTrump https://t.co/jmJAVlcQMM,NicoRVarela
9544,@realDonaldTrump Women are voting in record numbers and not for you.. even leave it to beaver knew who was in charg… https://t.co/YDkY52mfXR,ForReal11875521
9545,RT @jeremynewberger: @realDonaldTrump @TheBabylonBee SATIRE Shuts Down Entire Brain of Donald Trump.,SusanMcmeeken
9546,RT @joelockhart: @realDonaldTrump @TheBabylonBee later today the President will be blasting the Onion for biased coverage.,theresec55
9547,"@realDonaldTrump @TheBabylonBee Thanks for sharing, ""president"" Low-IQAnon.",TaoistRedux
9548,"@realDonaldTrump There's an amazing program about President Obama in pictures - the president, the consoler, the hu… https://t.co/l2HGFOdkbS",CoasterPrsn
9549,@realDonaldTrump U need to do an executive order now !,Georgea50582791
9550,"@realDonaldTrump I was there, very enjoyable! Trump 2020!",Wenart5
9551,@realDonaldTrump https://t.co/IcLmeNX1rz,madeupvegetable
9552,@realDonaldTrump https://t.co/0DTBKGnGU7,zsuzsa08
9553,"@realDonaldTrump Know lies this is the truth 218,000+ Americans dead 8,000,000+ Americans infected with COVID-19 32… https://t.co/3vbiH4b8Tt",1Mason4
9554,@realDonaldTrump @DonaldJTrumpJr @IvankaTrump @EricTrump @FLOTUS @RealCandaceO @kayleighmcenany @PressSec https://t.co/NzlragpeKY,lynn_courtright
9555,@realDonaldTrump @SenatorCollins https://t.co/uu7iS5nDHJ,CheezyMagicMike
9556,@realDonaldTrump Big 💩,douggrrc2020
9557,@realDonaldTrump Bahaahaaaaaaaa https://t.co/ityF6f6coE,EdForFreedom
9558,@realDonaldTrump Still no well wishes or get well soon thoughts for the tens of thousands of Americans who are figh… https://t.co/puXtSc6QSE,despicable_real
9559,@realDonaldTrump Hey orange menace... isn't it about time for Melanie to start working on your presidential library… https://t.co/64vc5XAauP,bscholz49
9560,@realDonaldTrump Best wishes,WalshRune
9561,@realDonaldTrump https://t.co/wVlQ4KaVJo,K98nights
9562,RT @MontyBoa99: @realDonaldTrump https://t.co/a8HxLl91kI,KathePrice77
9563,"@realDonaldTrump Meh, it's more of a drug-fueled ranty stand up performance than actual speaking though isn't it Do… https://t.co/5nTZjmJ3bp",ElSophieann
9564,"@realDonaldTrump You are unhinged and Americans see you.  POTUS has one job to do, protect Americans. You failed mi… https://t.co/Go3LQFayLt",SMace08022678
9565,@realDonaldTrump Another crowd of these mental giants https://t.co/CXaeCVqV4s,pubba
9566,@realDonaldTrump 18 days and counting God Bless Pete Souza. His fantastic work will live forever 📷👍🏾👍🏾👍🏾👍🏾👍🏾📷,SpencerBurnet10
9567,"@realDonaldTrump Have you been operating under a curse, the Lord is about to turn that curse into a blessing as you… https://t.co/hHRayyi6s9",IsaiahOGabriel2
9568,@realDonaldTrump The Way I See It @PeteSouza AMAZING!,sweetsilk24
9569,RT @ChrisJZullo: @realDonaldTrump Donald Trump is just trying to fear-monger for votes. He is playing on your fears. Wants you to think Chi…,dr_dnp
9570,@realDonaldTrump https://t.co/4Dq0v8vNVu,NeverTheLessNC
9571,"RT @AynRandPaulRyan: @realDonaldTrump @TheBabylonBee Babylon Bee is a satire site, you unbelievable idiot.  Christ on a cracker, you are du…",theresec55
9572,RT @K98nights: @realDonaldTrump https://t.co/5xFlONk7Zp,MaggieB51
9573,@realDonaldTrump why is @senatemajldr holding up the process for a stimulus/payroll support bill to be passed? We w… https://t.co/mmHFwujnvj,Braddy_Brad1
9574,"@realDonaldTrump you can blame anyone one you want but at the end of the day , all you have to do is look in the mi… https://t.co/mmEiXj4lCb",SandraIsaacso13
9575,@realDonaldTrump @TheBabylonBee Elect a clown ... 🤷🏻‍♂️ https://t.co/TwO8Ikx72N,2ManyAustriches
9576,RT @scientificrealm: @realDonaldTrump https://t.co/nziws2omkI,13speedOD
9577,"@realDonaldTrump To vote for him is admitting 1,. Absolute ignorance 2.amorality 3. Lawlessness",jim91108272
9578,@realDonaldTrump Lying again are we?,StavaDiana
9579,@realDonaldTrump @SenatorCollins She should have impeached you when she had the chance. Right @SenatorCollins? #regrets,rachelhoss1
9580,@realDonaldTrump #BidenHarris2020  #VoteBlueToEndThisNightmare https://t.co/51Yo74PZr6,firedviking
