,text,user
8357,"@JoeBiden Joe your to old to be president, its ok we all get old and some get dementia.  Its an early sign when you… https://t.co/VCdxrfH3x4",Krose7315
8358,"@JoeBiden Love IS ONLY BETWEEN A MAN AND A WOMAN ,someone would have to be STUPID TO THINK OTHERWISE!!!!!  SAME SEX MARRIAGE IS EVIL!!!!",SamuelS58560979
8359,@JoeBiden Is the United States still a free press country?  The news of Biden’s corruption is being broadcast all o… https://t.co/AEXo4JTpZo,jc72639225
8360,@JoeBiden #EndSars #EndSars #EndSars #EndSars #EndSars #EndSars   #EndSars #EndSars #EndSars #EndSars #EndSars… https://t.co/cZyvaLk2w6,TeddyLawan
8361,RT @sandra_larson7: @JoeBiden My Dad's soybean field in North Dakota! https://t.co/46DRnxVIIX,Meannej2
8362,@JoeBiden Joe you have serious issues.,EdDobbs7
8363,@JoeBiden Yes cast your ballot ASAP cuz 💩 about to hit the fan,ferfy0
8364,@JoeBiden You're in BIG trouble now! Better call your son asap!,judyofcal
8365,@JoeBiden . . .  #BidenHarris2020 https://t.co/5X4dRlhFAE,noushadaliii
8366,@JoeBiden Alexander Hamilton a good guy but a crappy shot.,Bill83970602
8367,@JoeBiden https://t.co/4ABuH31boV,2020_gone
8368,@JoeBiden How about small businesses...hmmm?,bluegraniteman
8369,@JoeBiden instead of talking politics why aren’t you talking about the corruption allegations especially now we kno… https://t.co/oy4xK7s6AL,GIFNT
8370,@JoeBiden Bad optics. They tried to save face.,nonelite7
8371,"@JoeBiden Your campaign raked in over $400 million this month alone with little time before election,  why not dive… https://t.co/meDBorGWst",MaryJohanna6
8372,@JoeBiden Let’s be clear: so you did all the crap that they tried to blame on Trump?,meganma38524058
8373,RT @Purplep45821942: @JoeBiden Tell @SpeakerPelosi @TeamPelosi  to sign the bill #nancyfeedme #stimulus,onacilla73
8374,@JoeBiden when's this coming out?  Looks good. https://t.co/XVM3SaRGpW,dtlosthustler
8375,@JoeBiden Its black and brown get it right.,ashodges881
8376,@JoeBiden Who is The Big Guy ?,JRLV16
8377,"@JoeBiden Two votes for you, from Montana. Sent in and already accepted! #Vote  #VoteBlueDownBallot… https://t.co/XyR7vk7M4I",MontanaLilly837
8378,@JoeBiden https://t.co/4evk1tmZwC,2020_gone
8379,"@JoeBiden Since the biggest tax of all is the Fed printing money like it was toilet paper, will your off the damn p… https://t.co/YVD4dEeSsY",boomer_btc
8380,@JoeBiden  is a lie with two legs and no brain,CentellaT
8381,@JoeBiden bought n paid for.  #BidenCriminalFamily #Hunterbidenlaptop #soldout #america #MSMEnemyOfThePeople… https://t.co/YItYG5LSBT,RickGalvinTM
8382,@JoeBiden In your dreams old man,morillo_cherry
8383,"RT @TrumpWarRoom: @JoeBiden Joe Biden had a favorite word for young Black men: ""predators"" https://t.co/FXPCtViAT2",LittleMsOpinion
8384,@JoeBiden Why do you lie all the time? Don't you research before talking? I guess 47 years as #CorruptDems you woul… https://t.co/SilK3Bj8Un,MoJo2122
8385,"@JoeBiden hunter is a liar, like father like son. #bidensacoward  #TrumpPence2020",hollygreen8903
8386,@JoeBiden Joe I love you but I’m watching this now and it’s a complete snoozefest,flygirleigh
8387,@JoeBiden Exactly. #trump2020 🇺🇸,eklundmike73
8388,@JoeBiden Will you publicly condemn Antifa and the resultant criminal rioting?,DR650_BushPig
8389,@JoeBiden anyways you want to shut down the economy. And raise taxes!!,kabryona4
8390,@JoeBiden I will become a better president than you one day,diegocardoza770
8391,@JoeBiden @awheal1 https://t.co/DgLATAiz99,_recoveringhope
8392,@JoeBiden @DNCWarRoom  Rachel Maddow just nailed it https://t.co/SHzzyPbHfO via @PalmerReport,sheila66elsa
8393,@JoeBiden Cut off your weiner,Chetubetcha35
8394,RT @maeve5280: @JoeBiden #JoeWillLeadUs @TheDemCoalition https://t.co/YaJcxfLxYG,maeve5280
8395,@JoeBiden @SavannahGuthrie The money @realDonaldTrump  owes is a distraction. How different is it from having a mor… https://t.co/V6vHDGfEBL,EliasHaddad312
8396,@JoeBiden Excellent,gshock0068
8397,@JoeBiden  BY THE WAY #TRUMP2020 #TRUMP2020 #TRUMP2020 #TRUMP2020 #TRUMP2020 #TRUMP2020 #TRUMP2020,MikeCoughlin58
8398,"@JoeBiden @HillaryClinton No, you won’t. You’re a con artist and you will do what your handlers say. Stop copying t… https://t.co/y0sMoaJbUs",JohnMarketing2
8399,RT @maeve5280: @JoeBiden #KamalaHarrisVP #JoeWillLeadUs @TheDemCoalition https://t.co/K6fKHqvxve,aeirould
8400,@JoeBiden @KamalaHarris Liers!!!,flimfla59150605
8401,@JoeBiden Bullshit. How will you pay for all of your give aways?,Normsword
8402,RT @maeve5280: @JoeBiden https://t.co/0qar2nzPy5,maeve5280
8403,@JoeBiden . . .  #BidenHarris2020 https://t.co/EEIUg39QfX,noushadaliii
8404,@JoeBiden During talk about segregation Biden says he wasn't for it he didn't want his kids to go to a segregated j… https://t.co/JZMOmc8evj,sandrad98699465
8405,@JoeBiden @maddow #No3rdDebate. Why give Trump another opportunity to speed Russian propaganda. How can Biden debat… https://t.co/eo6BbVnhZs,mctocco
8406,@JoeBiden Joe those people are voting for Donald Trump wake up.,EdDobbs7
8407,RT @maeve5280: @JoeBiden https://t.co/aQeuUmp3Aj,maeve5280
8408,"@JoeBiden @HillaryClinton I voted for you, and a better USA!!! https://t.co/iQNUyzo2We",PatrickNeary19
8409,"RT @TheBlindTruth7: @JoeBiden My daughter lost her health insurance due to Obamacare, her small employer figured it was easier for them to…",DEVOlutionistt
8410,"@JoeBiden Sorry, China Joe voting in person.  Your website seems to be missing your plan for securing more foreign… https://t.co/cgOArgV2WR",4SDash
8411,@JoeBiden Watch this then vote for Trump https://t.co/Bnqfp6hNDd,Kw6410
8412,@JoeBiden NC voter here. I’m voting In person.  Hopefully safely and socially distance it’s not that I don’t believ… https://t.co/ngr2p2YQ4R,vairame
8413,"@JoeBiden @willycochez Pedófilo, satanista... comunista mentiroso..",LibertadSinCor1
8414,"@JoeBiden @SpeakerPelosi refuses to help Americans, and you’re worried about Venezuelans! Thanks for showing your p… https://t.co/p8ZtpK5Umf",JamesDo92842530
8415,@JoeBiden https://t.co/knamm2yyvr,1manandaloser
8416,"@joebiden’s son, Hunter belongs In Prison’: Rudy Giuliani Says Alleged Hunter Biden Hard Drive Shows He Broke Forei… https://t.co/2c2ZSvV3fP",cgiustin
8417,RT @maeve5280: @JoeBiden https://t.co/kyh5qhxeOb,maeve5280
8418,@JoeBiden YOU have done nothing for 40+ years. You refuse to condemn Antifa. You state to individuals YOU do not wo… https://t.co/gFxZ2Vrntv,BEuans
8419,RT @Becca2400: @JoeBiden We need a president who will GUARANTEE healthcare. Anything less is a human rights violation. 😤,kamper73
8420,@joebiden @nbc looks at the dates https://t.co/dmhxSBoMU7,AmettP
8421,"@JoeBiden 's town hall on ABC averaged 13.9 million viewers.  @realDonaldTrump 's town hall across NBC, MSNBC and C… https://t.co/IsZLHUQdO6",realoldschool1
8422,"@JoeBiden un consejo deja de hacer el ridículo, entiende que te usan esos son los comunistas se aprovechan de las d… https://t.co/pNL5FA6XeE",manenayibirin
8423,@JoeBiden @KamalaHarris @realDonaldTrump @DonaldJTrumpJr @IvankaTrump @EricTrump #VoteBidenHarris2020 #Vote2020… https://t.co/7jJujlwZRH,kimrae2020
8424,@JoeBiden WE HAVE ACCESS TO INSURANCE WE CANNOT AFFORD HEALTHCARE WHICH AMERICA DOESN'T HAVE,proviewsusa
8425,RT @maeve5280: @JoeBiden #JoeWillLeadUs @TheDemCoalition https://t.co/Idqmnsxo4b,maeve5280
8426,@JoeBiden Curious if any country in the world is positive in job growth over the same period,AJ87077742
8427,@JoeBiden @realDonaldTrump is going to win Pennsylvania,GodArmor1
8428,@JoeBiden No. https://t.co/BnrKfXZEae,deplorable2525
8429,RT @Becca2400: @JoeBiden We need a president who will GUARANTEE healthcare. Anything less is a human rights violation. 😤,AceHoffman
8430,@JoeBiden Tell it like it is Joe!!!  @GavinNewsom,GarfieldAJones
8431,RT @maeve5280: @JoeBiden #KamalaHarrisVP #JoeWillLeadUs @TheDemCoalition https://t.co/K6fKHqvxve,maeve5280
8432,@JoeBiden  Joe that's the best sentence you ever said . THAT'S WHY I WILL VOTE FOR DONALD TRUMP!!!!!!!!!,MikeCoughlin58
8433,@JoeBiden . . .  #BidenHarris2020 https://t.co/7PTG9PXHCV,noushadaliii
8434,"@JoeBiden Who is causing this ""epidemic""?  I'm pretty sure the majority of violence against Black and Brown transge… https://t.co/DWTWrXIXcC",flyoverfred
8435,RT @Steve25024521: @JoeBiden 🚨🚨 EXPLOSIVE NEWS 🚨🚨  A recipient on the Hunter Biden email has VERIFIED the emails‼️   The emails detail a pa…,Steve25024521
8436,@JoeBiden Vote for Trump!!! Do u want to vote for corrupted Joe and his family??? No..... he using our tax for his gain,luilui15581745
8437,@JoeBiden Keep believing that joe. As VP you did nothing,KevinKares1
8438,"@JoeBiden Robert Hunter Biden just got his notice to appear in court, what say you  ???",JackiePlumley
8439,RT @Steve25024521: @JoeBiden 🚨🚨 EXPLOSIVE NEWS 🚨🚨  A recipient on the Hunter Biden email has VERIFIED the emails‼️   The emails detail a pa…,Steve25024521
8440,@JoeBiden A vaina viejo mmgbo deja de usar venezuela para tu maldita campaña de mierda q tu le daras mas oxigenl q… https://t.co/7U4hw3Mr91,dantedemonheart
8441,@JoeBiden https://t.co/iv7rZyWgIU,res2728
8442,@JoeBiden In Context: Donald Trump’s Very Fine People  On Both Sides’ Was Not Complete. Joe Biden Left Out The Sent… https://t.co/Gu7hJqzPRk,jetmangd
8443,@JoeBiden That’s insane!,MyBeesWaxNotUrs
8444,"@JoeBiden Some people struggle with words, you know that better than anyone! 🤣",91whiteyj
8445,@JoeBiden https://t.co/knamm2yyvr,1manandaloser
8446,RT @maeve5280: @JoeBiden #JoeWillLeadUs @TheDemCoalition https://t.co/lbpVIPQUiU,maeve5280
8447,@JoeBiden https://t.co/8PA2ZYZx4R,res2728
8448,@JoeBiden #WomensRightsAreHumanRights https://t.co/mummoYgljO,Yghacci
8449,@JoeBiden #WontBeMyPOTUS #OnlyTrump🇺🇸🇺🇸,BeeswaxNSuch
8450,@JoeBiden The war against communism and dictators that seek to imprison their nations people has moved from the bat… https://t.co/4pSz0Khhhz,Michael99011386
8451,@JoeBiden Instead of allowing people to continue to die.     President Trump &amp; Vice President Pence 2020.,RichlinLisa
8452,@JoeBiden Will you ever publicly condemn Antifa and the resultant criminal rioting?,DR650_BushPig
8453,"@JoeBiden Joe retweeting @Yamiche 😍  As a Californian, JFC I'm still pissed he rejected it in the first place.",TheWestest
8454,RT @maeve5280: @JoeBiden #JoeWillLeadUs @TheDemCoalition https://t.co/KBoDxa2HrR,maeve5280
8455,"RT @BobPersis: @JoeBiden In a bid to lock in new rules before January 20, Trump’s team is side-stepping requirements for public comment on…",TrumpMustGo14
8456,@JoeBiden is the short track speed skater in last place in the Winter Olympics. The only way that he is going to wi… https://t.co/sn1VCdzOVA,StuartEFagan
8457,@JoeBiden Violence against anyone is bad.,JackieChiles17
8458,RT @maeve5280: @JoeBiden #JoeWillLeadUs @TheDemCoalition https://t.co/4hsSzVtWxC,maeve5280
8459,@JoeBiden So far they are only interviewing the cast for thirty minutes and no expectation announced they will be p… https://t.co/luCswjv7Du,JasperJenkins18
8460,"@JoeBiden We're a couple thousand miles away from home, received ballots today, completed too late today, but will… https://t.co/THaZgjL6wG",LeeTidler
8461,"@JoeBiden Vote Biden to affirm, transition &amp; steralize 8 year olds.  Vote Biden for a future of sterile adults who… https://t.co/g5ZD1fkuWc",OwenWilkins17
8462,@JoeBiden Investigate Biden for abuse of power for laundering money through his son Hunter with bogus jobs and rece… https://t.co/FvV9KAqHNV,GeorgeB30343727
8463,@JoeBiden You're nuts. #Trump2020,fostercathead
8464,@JoeBiden California is a maker state using McConnell logic they should let the taker state Kentucky go bankrupt,shelby3a
8465,@JoeBiden Carlos Slim had to inject  $500 million of his own money into New York Times  3 years ago to keep it from… https://t.co/sz9D6wo8PV,JRLV16
8466,RT @ArthurSchwartz: @JoeBiden Your family took money from the Chinese Communist Party in exchange for meetings with you in the WH. You won’…,GeeWhiz__
8467,RT @maeve5280: @JoeBiden https://t.co/VP5kjBnLLS,maeve5280
8468,@JoeBiden Biden 2020. Go Joe I can’t wait for you to rid us of the orange twitler and truly make America great agai… https://t.co/Zv9CWPzha4,KimWebs03312422
8469,@JoeBiden Who is The Big Guy ?,JRLV16
8470,"RT @MoiraFisher: @JoeBiden My 88-year-old mom and I just dropped ours off. It was her first time not voting in person, but she didn’t want…",4Spaniels_5
8471,"@JoeBiden Joe Biden states he has a plan to stop the virus if he wins.       My dad stated Biden knows 210,000 peop… https://t.co/qHl49U3yGW",RichlinLisa
8472,"@JoeBiden Obamacare is a disaster repealing it will help people not hurt, he will replace it with something that wi… https://t.co/ZOsHqrDJD2",DogHohm
8473,@JoeBiden Stop!!!! Such a liar... whole family is corrupted... go handle Hunters’s scandal ... vote for Trump2020,luilui15581745
8474,RT @maeve5280: @JoeBiden #BuildBackBetter #JoeWillLeadUs @TheDemCoalition https://t.co/09yVJRWJ9p,maeve5280
8475,RT @Bjorkian15: @JoeBiden https://t.co/OODZJdGg5n,PDKMom
8476,@JoeBiden @OCLonghorn Not if you can help it .,Boldblackngold
8477,"@JoeBiden In 2016 , Trump is on video condemning white supremacists , KKK, David Duke just to name a few. Stop lyin… https://t.co/2LSEkunqCI",AlwaysCaptiva
8478,@JoeBiden We Are With You Joe #BidenHarrisToSaveAmerica #FlipTheSenateBlue #VoteBlueToSaveAmerica,gaa417
8479,"@JoeBiden If he has a dick, he is a dude.",JawaRed
8480,RT @maeve5280: @JoeBiden @KamalaHarris #JoeWillLeadUs @TheDemCoalition https://t.co/9Lq7k1ylGZ,maeve5280
8481,@JoeBiden Hunter is going to jail joe,kapoff2020
8482,@JoeBiden @SchmoopyWoopy Many of these fires occurred in conservative voting areas.,Frank_N_Meems
8483,RT @ProgressiveTex: @JoeBiden I voted... everyone must #vote now and vote Blue.,MartiniDude
8484,@JoeBiden Don’t forget about your love of money! https://t.co/FMCJCl0tsu,realstonegnome
8485,RT @maeve5280: @JoeBiden @KamalaHarris https://t.co/FcyofNfnDJ,maeve5280
8486,@JoeBiden The only way the country will be better is if you Lose!,foxynanny3
8487,@JoeBiden Tax the wealthy. That's how it should be.,fathppyfeminist
8488,RT @ShironRedshift: @JoeBiden Biden's sons were attacked over &amp; over again by Trump. Yet despite how easy it would have been for Biden to d…,elcurioso
8489,@JoeBiden What??? Are you as crazy as this tweet sounds? The economy has improved greatly the last 4 years under… https://t.co/fuOMqbjNNO,rphughestx
8490,@JoeBiden You meant Nobama Care?,usalee35
8491,"RT @TheBlindTruth7: @JoeBiden My daughter lost her health insurance due to Obamacare, her small employer figured it was easier for them to…",greeneyes2176
8492,"@JoeBiden @KamalaHarris The president has worn masks and does tell people to wear,gives them out by the thousands a… https://t.co/7HoUsAsLRL",flimfla59150605
8493,@JoeBiden It only works if the @USPS isn’t having their equipment vandalized to prevent it from happening. A whole… https://t.co/cPNOENKGBG,JamesScheible
8494,@JoeBiden As The Atlantic article indicated us Democrats must vote in person! It is critical to having a fair elect… https://t.co/3ry78vLezg,AmyKosari
8495,@JoeBiden How do you plan to give people free college. If Trump 2020 only pays $750. That is not going to pay for much college,genedihrdcub
8496,@JoeBiden Carlos Slim had to inject  $500 million of his own money into New York Times  3 years ago to keep it from… https://t.co/GZHTYE3jcF,JRLV16
8497,RT @TrumpWarRoom: @JoeBiden That's a lie.  You spent 5 decades in office delivered nothing for Black Americans but betrayal and failure. ht…,littlekev811
8498,"@JoeBiden Today, America has learnt from CCP, almost all media openly take sides with biden. Y they dont share the… https://t.co/21W4lks3Rd",seanng123456789
8499,@JoeBiden Who is The Big Guy ?,JRLV16
8500,@JoeBiden هاه خلاص لاتنساني بكره شفني دعمتك 💪🏼 https://t.co/xndcjrvgjB,Nawaf_ALDAFOOR
8501,"@JoeBiden Tax all the musicians, actors/actresses and late night talk show hosts who’s claim they will move out of… https://t.co/ofijoTzM8C",chighland58
8502,@JoeBiden To sum it up we all are f_ _ _ if you win,12Treedog
8503,@JoeBiden Times are going to change and change will happen This election it's time we get a president in the office… https://t.co/6GfBArRbNI,flame14
8504,@JoeBiden Lol you fool https://t.co/DzetNxrKlT,cherscharm
8505,@JoeBiden Why isn't Obamacare affordable? Why are the deductibles so high? Without competition it will never be affordable.,foxynanny3
